Source,Target
 Doubanjiang , Fermented Black Beans 
 Doubanjiang , Pepper 
 Doubanjiang , Salt 
 Doubanjiang , Sichuan pepper 
 Doubanjiang , Soy Sauce 
 Doubanjiang , Water 
 Doubanjiang , Olive Oil 
 Doubanjiang , Scallions 
 Doubanjiang , Spring Onions 
 Doubanjiang , Garlic 
 Doubanjiang , Ginger 
 Doubanjiang , Water 
 Doubanjiang , Cornstarch 
 Fermented Black Beans , Pepper 
 Fermented Black Beans , Salt 
 Fermented Black Beans , Sichuan pepper 
 Fermented Black Beans , Soy Sauce 
 Fermented Black Beans , Water 
 Fermented Black Beans , Olive Oil 
 Fermented Black Beans , Scallions 
 Fermented Black Beans , Spring Onions 
 Fermented Black Beans , Garlic 
 Fermented Black Beans , Ginger 
 Fermented Black Beans , Water 
 Fermented Black Beans , Cornstarch 
 Pepper , Salt 
 Pepper , Sichuan pepper 
 Pepper , Soy Sauce 
 Pepper , Water 
 Pepper , Olive Oil 
 Pepper , Scallions 
 Pepper , Spring Onions 
 Pepper , Garlic 
 Pepper , Ginger 
 Pepper , Water 
 Pepper , Cornstarch 
 Salt , Sichuan pepper 
 Salt , Soy Sauce 
 Salt , Water 
 Salt , Olive Oil 
 Salt , Scallions 
 Salt , Spring Onions 
 Salt , Garlic 
 Salt , Ginger 
 Salt , Water 
 Salt , Cornstarch 
 Sichuan pepper , Soy Sauce 
 Sichuan pepper , Water 
 Sichuan pepper , Olive Oil 
 Sichuan pepper , Scallions 
 Sichuan pepper , Spring Onions 
 Sichuan pepper , Garlic 
 Sichuan pepper , Ginger 
 Sichuan pepper , Water 
 Sichuan pepper , Cornstarch 
 Soy Sauce , Water 
 Soy Sauce , Olive Oil 
 Soy Sauce , Scallions 
 Soy Sauce , Spring Onions 
 Soy Sauce , Garlic 
 Soy Sauce , Ginger 
 Soy Sauce , Water 
 Soy Sauce , Cornstarch 
 Water , Olive Oil 
 Water , Scallions 
 Water , Spring Onions 
 Water , Garlic 
 Water , Ginger 
 Water , Water 
 Water , Cornstarch 
 Olive Oil , Scallions 
 Olive Oil , Spring Onions 
 Olive Oil , Garlic 
 Olive Oil , Ginger 
 Olive Oil , Water 
 Olive Oil , Cornstarch 
 Scallions , Spring Onions 
 Scallions , Garlic 
 Scallions , Ginger 
 Scallions , Water 
 Scallions , Cornstarch 
 Spring Onions , Garlic 
 Spring Onions , Ginger 
 Spring Onions , Water 
 Spring Onions , Cornstarch 
 Garlic , Ginger 
 Garlic , Water 
 Garlic , Cornstarch 
 Ginger , Water 
 Ginger , Cornstarch 
 Water , Cornstarch 
Butter , Plain Flour 
Butter , Caster Sugar 
Butter , Mincemeat 
Butter , Egg 
Butter , Icing Sugar 
 Plain Flour , Caster Sugar 
 Plain Flour , Mincemeat 
 Plain Flour , Egg 
 Plain Flour , Icing Sugar 
 Caster Sugar , Mincemeat 
 Caster Sugar , Egg 
 Caster Sugar , Icing Sugar 
 Mincemeat , Egg 
 Mincemeat , Icing Sugar 
 Egg , Icing Sugar 
Mulukhiyah , Onion 
Mulukhiyah , Beef 
Mulukhiyah , Salt 
Mulukhiyah , Water 
Mulukhiyah , Garlic Clove 
Mulukhiyah , Olive Oil 
 Onion , Beef 
 Onion , Salt 
 Onion , Water 
 Onion , Garlic Clove 
 Onion , Olive Oil 
 Beef , Salt 
 Beef , Water 
 Beef , Garlic Clove 
 Beef , Olive Oil 
 Salt , Water 
 Salt , Garlic Clove 
 Salt , Olive Oil 
 Water , Garlic Clove 
 Water , Olive Oil 
 Garlic Clove , Olive Oil 
Carrots , Onion 
Carrots , Garlic Clove 
Carrots , Cumin 
Carrots , Coriander 
Carrots , Olive Oil 
Carrots , Garam Masala 
Carrots , Lemon Juice 
 Onion , Garlic Clove 
 Onion , Cumin 
 Onion , Coriander 
 Onion , Olive Oil 
 Onion , Garam Masala 
 Onion , Lemon Juice 
 Garlic Clove , Cumin 
 Garlic Clove , Coriander 
 Garlic Clove , Olive Oil 
 Garlic Clove , Garam Masala 
 Garlic Clove , Lemon Juice 
 Cumin , Coriander 
 Cumin , Olive Oil 
 Cumin , Garam Masala 
 Cumin , Lemon Juice 
 Coriander , Olive Oil 
 Coriander , Garam Masala 
 Coriander , Lemon Juice 
 Olive Oil , Garam Masala 
 Olive Oil , Lemon Juice 
 Garam Masala , Lemon Juice 
Mushrooms , Buckwheat 
Mushrooms , Vegetable Oil 
Mushrooms , Onion 
Mushrooms , Garlic 
Mushrooms , Bay Leaf 
Mushrooms , Vegetable Stock Cube 
Mushrooms , Sour Cream 
Mushrooms , White Wine Vinegar 
Mushrooms , Parsley 
 Buckwheat , Vegetable Oil 
 Buckwheat , Onion 
 Buckwheat , Garlic 
 Buckwheat , Bay Leaf 
 Buckwheat , Vegetable Stock Cube 
 Buckwheat , Sour Cream 
 Buckwheat , White Wine Vinegar 
 Buckwheat , Parsley 
 Vegetable Oil , Onion 
 Vegetable Oil , Garlic 
 Vegetable Oil , Bay Leaf 
 Vegetable Oil , Vegetable Stock Cube 
 Vegetable Oil , Sour Cream 
 Vegetable Oil , White Wine Vinegar 
 Vegetable Oil , Parsley 
 Onion , Garlic 
 Onion , Bay Leaf 
 Onion , Vegetable Stock Cube 
 Onion , Sour Cream 
 Onion , White Wine Vinegar 
 Onion , Parsley 
 Garlic , Bay Leaf 
 Garlic , Vegetable Stock Cube 
 Garlic , Sour Cream 
 Garlic , White Wine Vinegar 
 Garlic , Parsley 
 Bay Leaf , Vegetable Stock Cube 
 Bay Leaf , Sour Cream 
 Bay Leaf , White Wine Vinegar 
 Bay Leaf , Parsley 
 Vegetable Stock Cube , Sour Cream 
 Vegetable Stock Cube , White Wine Vinegar 
 Vegetable Stock Cube , Parsley 
 Sour Cream , White Wine Vinegar 
 Sour Cream , Parsley 
 White Wine Vinegar , Parsley 
Butter , Sour Cream 
Butter , Sugar 
Butter , Cream Cheese 
Butter , Caster Sugar 
Butter , Plain Flour 
Butter , Lemon Juice 
Butter , Eggs 
Butter , Sour Cream 
Butter , Sour Cream 
Butter , Caster Sugar 
Butter , Lemon Juice 
 Sour Cream , Sugar 
 Sour Cream , Cream Cheese 
 Sour Cream , Caster Sugar 
 Sour Cream , Plain Flour 
 Sour Cream , Lemon Juice 
 Sour Cream , Eggs 
 Sour Cream , Sour Cream 
 Sour Cream , Sour Cream 
 Sour Cream , Caster Sugar 
 Sour Cream , Lemon Juice 
 Sugar , Cream Cheese 
 Sugar , Caster Sugar 
 Sugar , Plain Flour 
 Sugar , Lemon Juice 
 Sugar , Eggs 
 Sugar , Sour Cream 
 Sugar , Sour Cream 
 Sugar , Caster Sugar 
 Sugar , Lemon Juice 
 Cream Cheese , Caster Sugar 
 Cream Cheese , Plain Flour 
 Cream Cheese , Lemon Juice 
 Cream Cheese , Eggs 
 Cream Cheese , Sour Cream 
 Cream Cheese , Sour Cream 
 Cream Cheese , Caster Sugar 
 Cream Cheese , Lemon Juice 
 Caster Sugar , Plain Flour 
 Caster Sugar , Lemon Juice 
 Caster Sugar , Eggs 
 Caster Sugar , Sour Cream 
 Caster Sugar , Sour Cream 
 Caster Sugar , Caster Sugar 
 Caster Sugar , Lemon Juice 
 Plain Flour , Lemon Juice 
 Plain Flour , Eggs 
 Plain Flour , Sour Cream 
 Plain Flour , Sour Cream 
 Plain Flour , Caster Sugar 
 Plain Flour , Lemon Juice 
 Lemon Juice , Eggs 
 Lemon Juice , Sour Cream 
 Lemon Juice , Sour Cream 
 Lemon Juice , Caster Sugar 
 Lemon Juice , Lemon Juice 
 Eggs , Sour Cream 
 Eggs , Sour Cream 
 Eggs , Caster Sugar 
 Eggs , Lemon Juice 
 Sour Cream , Sour Cream 
 Sour Cream , Caster Sugar 
 Sour Cream , Lemon Juice 
 Sour Cream , Caster Sugar 
 Sour Cream , Lemon Juice 
 Caster Sugar , Lemon Juice 
Coconut Milk , Water 
Coconut Milk , Ginger Paste 
Coconut Milk , Ginger 
Coconut Milk , Bay Leaf 
Coconut Milk , Rice 
Coconut Milk , Eggs 
Coconut Milk , Cucumber 
Coconut Milk , Peanuts 
Coconut Milk , Anchovy Fillet 
Coconut Milk , Vegetable Oil 
Coconut Milk , Onion 
Coconut Milk , Garlic 
Coconut Milk , Shallots 
Coconut Milk , Chilli Powder 
Coconut Milk , Anchovy Fillet 
Coconut Milk , Sugar 
Coconut Milk , Tamarind Paste 
 Water , Ginger Paste 
 Water , Ginger 
 Water , Bay Leaf 
 Water , Rice 
 Water , Eggs 
 Water , Cucumber 
 Water , Peanuts 
 Water , Anchovy Fillet 
 Water , Vegetable Oil 
 Water , Onion 
 Water , Garlic 
 Water , Shallots 
 Water , Chilli Powder 
 Water , Anchovy Fillet 
 Water , Sugar 
 Water , Tamarind Paste 
 Ginger Paste , Ginger 
 Ginger Paste , Bay Leaf 
 Ginger Paste , Rice 
 Ginger Paste , Eggs 
 Ginger Paste , Cucumber 
 Ginger Paste , Peanuts 
 Ginger Paste , Anchovy Fillet 
 Ginger Paste , Vegetable Oil 
 Ginger Paste , Onion 
 Ginger Paste , Garlic 
 Ginger Paste , Shallots 
 Ginger Paste , Chilli Powder 
 Ginger Paste , Anchovy Fillet 
 Ginger Paste , Sugar 
 Ginger Paste , Tamarind Paste 
 Ginger , Bay Leaf 
 Ginger , Rice 
 Ginger , Eggs 
 Ginger , Cucumber 
 Ginger , Peanuts 
 Ginger , Anchovy Fillet 
 Ginger , Vegetable Oil 
 Ginger , Onion 
 Ginger , Garlic 
 Ginger , Shallots 
 Ginger , Chilli Powder 
 Ginger , Anchovy Fillet 
 Ginger , Sugar 
 Ginger , Tamarind Paste 
 Bay Leaf , Rice 
 Bay Leaf , Eggs 
 Bay Leaf , Cucumber 
 Bay Leaf , Peanuts 
 Bay Leaf , Anchovy Fillet 
 Bay Leaf , Vegetable Oil 
 Bay Leaf , Onion 
 Bay Leaf , Garlic 
 Bay Leaf , Shallots 
 Bay Leaf , Chilli Powder 
 Bay Leaf , Anchovy Fillet 
 Bay Leaf , Sugar 
 Bay Leaf , Tamarind Paste 
 Rice , Eggs 
 Rice , Cucumber 
 Rice , Peanuts 
 Rice , Anchovy Fillet 
 Rice , Vegetable Oil 
 Rice , Onion 
 Rice , Garlic 
 Rice , Shallots 
 Rice , Chilli Powder 
 Rice , Anchovy Fillet 
 Rice , Sugar 
 Rice , Tamarind Paste 
 Eggs , Cucumber 
 Eggs , Peanuts 
 Eggs , Anchovy Fillet 
 Eggs , Vegetable Oil 
 Eggs , Onion 
 Eggs , Garlic 
 Eggs , Shallots 
 Eggs , Chilli Powder 
 Eggs , Anchovy Fillet 
 Eggs , Sugar 
 Eggs , Tamarind Paste 
 Cucumber , Peanuts 
 Cucumber , Anchovy Fillet 
 Cucumber , Vegetable Oil 
 Cucumber , Onion 
 Cucumber , Garlic 
 Cucumber , Shallots 
 Cucumber , Chilli Powder 
 Cucumber , Anchovy Fillet 
 Cucumber , Sugar 
 Cucumber , Tamarind Paste 
 Peanuts , Anchovy Fillet 
 Peanuts , Vegetable Oil 
 Peanuts , Onion 
 Peanuts , Garlic 
 Peanuts , Shallots 
 Peanuts , Chilli Powder 
 Peanuts , Anchovy Fillet 
 Peanuts , Sugar 
 Peanuts , Tamarind Paste 
 Anchovy Fillet , Vegetable Oil 
 Anchovy Fillet , Onion 
 Anchovy Fillet , Garlic 
 Anchovy Fillet , Shallots 
 Anchovy Fillet , Chilli Powder 
 Anchovy Fillet , Anchovy Fillet 
 Anchovy Fillet , Sugar 
 Anchovy Fillet , Tamarind Paste 
 Vegetable Oil , Onion 
 Vegetable Oil , Garlic 
 Vegetable Oil , Shallots 
 Vegetable Oil , Chilli Powder 
 Vegetable Oil , Anchovy Fillet 
 Vegetable Oil , Sugar 
 Vegetable Oil , Tamarind Paste 
 Onion , Garlic 
 Onion , Shallots 
 Onion , Chilli Powder 
 Onion , Anchovy Fillet 
 Onion , Sugar 
 Onion , Tamarind Paste 
 Garlic , Shallots 
 Garlic , Chilli Powder 
 Garlic , Anchovy Fillet 
 Garlic , Sugar 
 Garlic , Tamarind Paste 
 Shallots , Chilli Powder 
 Shallots , Anchovy Fillet 
 Shallots , Sugar 
 Shallots , Tamarind Paste 
 Chilli Powder , Anchovy Fillet 
 Chilli Powder , Sugar 
 Chilli Powder , Tamarind Paste 
 Anchovy Fillet , Sugar 
 Anchovy Fillet , Tamarind Paste 
 Sugar , Tamarind Paste 
Oxtail , Onion 
Oxtail , Spring Onions 
Oxtail , Garlic 
Oxtail , Ginger 
Oxtail , Scotch Bonnet 
Oxtail , Soy Sauce 
Oxtail , Fresh Thyme 
Oxtail , Vegetable Oil 
Oxtail , Water 
Oxtail , Broad Beans 
Oxtail , Corn Flour 
Oxtail , Water 
 Onion , Spring Onions 
 Onion , Garlic 
 Onion , Ginger 
 Onion , Scotch Bonnet 
 Onion , Soy Sauce 
 Onion , Fresh Thyme 
 Onion , Vegetable Oil 
 Onion , Water 
 Onion , Broad Beans 
 Onion , Corn Flour 
 Onion , Water 
 Spring Onions , Garlic 
 Spring Onions , Ginger 
 Spring Onions , Scotch Bonnet 
 Spring Onions , Soy Sauce 
 Spring Onions , Fresh Thyme 
 Spring Onions , Vegetable Oil 
 Spring Onions , Water 
 Spring Onions , Broad Beans 
 Spring Onions , Corn Flour 
 Spring Onions , Water 
 Garlic , Ginger 
 Garlic , Scotch Bonnet 
 Garlic , Soy Sauce 
 Garlic , Fresh Thyme 
 Garlic , Vegetable Oil 
 Garlic , Water 
 Garlic , Broad Beans 
 Garlic , Corn Flour 
 Garlic , Water 
 Ginger , Scotch Bonnet 
 Ginger , Soy Sauce 
 Ginger , Fresh Thyme 
 Ginger , Vegetable Oil 
 Ginger , Water 
 Ginger , Broad Beans 
 Ginger , Corn Flour 
 Ginger , Water 
 Scotch Bonnet , Soy Sauce 
 Scotch Bonnet , Fresh Thyme 
 Scotch Bonnet , Vegetable Oil 
 Scotch Bonnet , Water 
 Scotch Bonnet , Broad Beans 
 Scotch Bonnet , Corn Flour 
 Scotch Bonnet , Water 
 Soy Sauce , Fresh Thyme 
 Soy Sauce , Vegetable Oil 
 Soy Sauce , Water 
 Soy Sauce , Broad Beans 
 Soy Sauce , Corn Flour 
 Soy Sauce , Water 
 Fresh Thyme , Vegetable Oil 
 Fresh Thyme , Water 
 Fresh Thyme , Broad Beans 
 Fresh Thyme , Corn Flour 
 Fresh Thyme , Water 
 Vegetable Oil , Water 
 Vegetable Oil , Broad Beans 
 Vegetable Oil , Corn Flour 
 Vegetable Oil , Water 
 Water , Broad Beans 
 Water , Corn Flour 
 Water , Water 
 Broad Beans , Corn Flour 
 Broad Beans , Water 
 Corn Flour , Water 
Potatoes , Onions 
Potatoes , Olive Oil 
Potatoes , Chicken Stock 
Potatoes , Creme Fraiche 
Potatoes , Parmesan 
Potatoes , Chicken Breasts 
Potatoes , Bacon 
Potatoes , Spinach 
Potatoes , Peas 
 Onions , Olive Oil 
 Onions , Chicken Stock 
 Onions , Creme Fraiche 
 Onions , Parmesan 
 Onions , Chicken Breasts 
 Onions , Bacon 
 Onions , Spinach 
 Onions , Peas 
 Olive Oil , Chicken Stock 
 Olive Oil , Creme Fraiche 
 Olive Oil , Parmesan 
 Olive Oil , Chicken Breasts 
 Olive Oil , Bacon 
 Olive Oil , Spinach 
 Olive Oil , Peas 
 Chicken Stock , Creme Fraiche 
 Chicken Stock , Parmesan 
 Chicken Stock , Chicken Breasts 
 Chicken Stock , Bacon 
 Chicken Stock , Spinach 
 Chicken Stock , Peas 
 Creme Fraiche , Parmesan 
 Creme Fraiche , Chicken Breasts 
 Creme Fraiche , Bacon 
 Creme Fraiche , Spinach 
 Creme Fraiche , Peas 
 Parmesan , Chicken Breasts 
 Parmesan , Bacon 
 Parmesan , Spinach 
 Parmesan , Peas 
 Chicken Breasts , Bacon 
 Chicken Breasts , Spinach 
 Chicken Breasts , Peas 
 Bacon , Spinach 
 Bacon , Peas 
 Spinach , Peas 
Spaghetti , Olive Oil 
Spaghetti , Onion 
Spaghetti , Garlic 
Spaghetti , Red Chilli 
Spaghetti , Tomato Puree 
Spaghetti , Pilchards 
Spaghetti , Black Olives 
Spaghetti , Parmesan 
 Olive Oil , Onion 
 Olive Oil , Garlic 
 Olive Oil , Red Chilli 
 Olive Oil , Tomato Puree 
 Olive Oil , Pilchards 
 Olive Oil , Black Olives 
 Olive Oil , Parmesan 
 Onion , Garlic 
 Onion , Red Chilli 
 Onion , Tomato Puree 
 Onion , Pilchards 
 Onion , Black Olives 
 Onion , Parmesan 
 Garlic , Red Chilli 
 Garlic , Tomato Puree 
 Garlic , Pilchards 
 Garlic , Black Olives 
 Garlic , Parmesan 
 Red Chilli , Tomato Puree 
 Red Chilli , Pilchards 
 Red Chilli , Black Olives 
 Red Chilli , Parmesan 
 Tomato Puree , Pilchards 
 Tomato Puree , Black Olives 
 Tomato Puree , Parmesan 
 Pilchards , Black Olives 
 Pilchards , Parmesan 
 Black Olives , Parmesan 
Flour , Eggs 
Flour , Milk 
Flour , Sunflower Oil 
Flour , Sugar 
Flour , Raspberries 
Flour , Blueberries 
 Eggs , Milk 
 Eggs , Sunflower Oil 
 Eggs , Sugar 
 Eggs , Raspberries 
 Eggs , Blueberries 
 Milk , Sunflower Oil 
 Milk , Sugar 
 Milk , Raspberries 
 Milk , Blueberries 
 Sunflower Oil , Sugar 
 Sunflower Oil , Raspberries 
 Sunflower Oil , Blueberries 
 Sugar , Raspberries 
 Sugar , Blueberries 
 Raspberries , Blueberries 
Butter , Peanut Cookies 
Butter , Gelatine Leafs 
Butter , Ricotta 
Butter , Peanut Butter 
Butter , Golden Syrup 
Butter , Milk 
Butter , Double Cream 
Butter , Light Brown Soft Sugar 
Butter , Peanut Brittle 
 Peanut Cookies , Gelatine Leafs 
 Peanut Cookies , Ricotta 
 Peanut Cookies , Peanut Butter 
 Peanut Cookies , Golden Syrup 
 Peanut Cookies , Milk 
 Peanut Cookies , Double Cream 
 Peanut Cookies , Light Brown Soft Sugar 
 Peanut Cookies , Peanut Brittle 
 Gelatine Leafs , Ricotta 
 Gelatine Leafs , Peanut Butter 
 Gelatine Leafs , Golden Syrup 
 Gelatine Leafs , Milk 
 Gelatine Leafs , Double Cream 
 Gelatine Leafs , Light Brown Soft Sugar 
 Gelatine Leafs , Peanut Brittle 
 Ricotta , Peanut Butter 
 Ricotta , Golden Syrup 
 Ricotta , Milk 
 Ricotta , Double Cream 
 Ricotta , Light Brown Soft Sugar 
 Ricotta , Peanut Brittle 
 Peanut Butter , Golden Syrup 
 Peanut Butter , Milk 
 Peanut Butter , Double Cream 
 Peanut Butter , Light Brown Soft Sugar 
 Peanut Butter , Peanut Brittle 
 Golden Syrup , Milk 
 Golden Syrup , Double Cream 
 Golden Syrup , Light Brown Soft Sugar 
 Golden Syrup , Peanut Brittle 
 Milk , Double Cream 
 Milk , Light Brown Soft Sugar 
 Milk , Peanut Brittle 
 Double Cream , Light Brown Soft Sugar 
 Double Cream , Peanut Brittle 
 Light Brown Soft Sugar , Peanut Brittle 
Butter , Egg 
Butter , Milk 
Butter , Golden Syrup 
Butter , Black Treacle 
Butter , Brown Sugar 
Butter , Oatmeal 
Butter , Self-raising Flour 
Butter , Ground Ginger 
 Egg , Milk 
 Egg , Golden Syrup 
 Egg , Black Treacle 
 Egg , Brown Sugar 
 Egg , Oatmeal 
 Egg , Self-raising Flour 
 Egg , Ground Ginger 
 Milk , Golden Syrup 
 Milk , Black Treacle 
 Milk , Brown Sugar 
 Milk , Oatmeal 
 Milk , Self-raising Flour 
 Milk , Ground Ginger 
 Golden Syrup , Black Treacle 
 Golden Syrup , Brown Sugar 
 Golden Syrup , Oatmeal 
 Golden Syrup , Self-raising Flour 
 Golden Syrup , Ground Ginger 
 Black Treacle , Brown Sugar 
 Black Treacle , Oatmeal 
 Black Treacle , Self-raising Flour 
 Black Treacle , Ground Ginger 
 Brown Sugar , Oatmeal 
 Brown Sugar , Self-raising Flour 
 Brown Sugar , Ground Ginger 
 Oatmeal , Self-raising Flour 
 Oatmeal , Ground Ginger 
 Self-raising Flour , Ground Ginger 
Eggs , Olive Oil 
Eggs , Courgettes 
Eggs , Spring Onions 
Eggs , Red Pepper 
Eggs , Garlic Clove 
Eggs , Red Chilli 
Eggs , Cream Cheese 
Eggs , Milk 
Eggs , Chives 
Eggs , Basil 
Eggs , Rocket 
Eggs , Parmesan 
 Olive Oil , Courgettes 
 Olive Oil , Spring Onions 
 Olive Oil , Red Pepper 
 Olive Oil , Garlic Clove 
 Olive Oil , Red Chilli 
 Olive Oil , Cream Cheese 
 Olive Oil , Milk 
 Olive Oil , Chives 
 Olive Oil , Basil 
 Olive Oil , Rocket 
 Olive Oil , Parmesan 
 Courgettes , Spring Onions 
 Courgettes , Red Pepper 
 Courgettes , Garlic Clove 
 Courgettes , Red Chilli 
 Courgettes , Cream Cheese 
 Courgettes , Milk 
 Courgettes , Chives 
 Courgettes , Basil 
 Courgettes , Rocket 
 Courgettes , Parmesan 
 Spring Onions , Red Pepper 
 Spring Onions , Garlic Clove 
 Spring Onions , Red Chilli 
 Spring Onions , Cream Cheese 
 Spring Onions , Milk 
 Spring Onions , Chives 
 Spring Onions , Basil 
 Spring Onions , Rocket 
 Spring Onions , Parmesan 
 Red Pepper , Garlic Clove 
 Red Pepper , Red Chilli 
 Red Pepper , Cream Cheese 
 Red Pepper , Milk 
 Red Pepper , Chives 
 Red Pepper , Basil 
 Red Pepper , Rocket 
 Red Pepper , Parmesan 
 Garlic Clove , Red Chilli 
 Garlic Clove , Cream Cheese 
 Garlic Clove , Milk 
 Garlic Clove , Chives 
 Garlic Clove , Basil 
 Garlic Clove , Rocket 
 Garlic Clove , Parmesan 
 Red Chilli , Cream Cheese 
 Red Chilli , Milk 
 Red Chilli , Chives 
 Red Chilli , Basil 
 Red Chilli , Rocket 
 Red Chilli , Parmesan 
 Cream Cheese , Milk 
 Cream Cheese , Chives 
 Cream Cheese , Basil 
 Cream Cheese , Rocket 
 Cream Cheese , Parmesan 
 Milk , Chives 
 Milk , Basil 
 Milk , Rocket 
 Milk , Parmesan 
 Chives , Basil 
 Chives , Rocket 
 Chives , Parmesan 
 Basil , Rocket 
 Basil , Parmesan 
 Rocket , Parmesan 
Potatoes , Butter 
Potatoes , Milk 
Potatoes , Minced Beef 
Potatoes , Onion 
Potatoes , Creamed Corn 
Potatoes , Paprika 
Potatoes , Parsley 
Potatoes , Salt 
Potatoes , Pepper 
 Butter , Milk 
 Butter , Minced Beef 
 Butter , Onion 
 Butter , Creamed Corn 
 Butter , Paprika 
 Butter , Parsley 
 Butter , Salt 
 Butter , Pepper 
 Milk , Minced Beef 
 Milk , Onion 
 Milk , Creamed Corn 
 Milk , Paprika 
 Milk , Parsley 
 Milk , Salt 
 Milk , Pepper 
 Minced Beef , Onion 
 Minced Beef , Creamed Corn 
 Minced Beef , Paprika 
 Minced Beef , Parsley 
 Minced Beef , Salt 
 Minced Beef , Pepper 
 Onion , Creamed Corn 
 Onion , Paprika 
 Onion , Parsley 
 Onion , Salt 
 Onion , Pepper 
 Creamed Corn , Paprika 
 Creamed Corn , Parsley 
 Creamed Corn , Salt 
 Creamed Corn , Pepper 
 Paprika , Parsley 
 Paprika , Salt 
 Paprika , Pepper 
 Parsley , Salt 
 Parsley , Pepper 
 Salt , Pepper 
Peanut Butter , Sugar 
Peanut Butter , Egg 
 Sugar , Egg 
Flour , Salt 
Flour , Egg 
Flour , Egg 
Flour , Butter 
Flour , Butter 
Flour , Onion 
Flour , Swede 
Flour , Beef Brisket 
Flour , Eggs 
Flour , Salt 
Flour , Pepper 
 Salt , Egg 
 Salt , Egg 
 Salt , Butter 
 Salt , Butter 
 Salt , Onion 
 Salt , Swede 
 Salt , Beef Brisket 
 Salt , Eggs 
 Salt , Salt 
 Salt , Pepper 
 Egg , Egg 
 Egg , Butter 
 Egg , Butter 
 Egg , Onion 
 Egg , Swede 
 Egg , Beef Brisket 
 Egg , Eggs 
 Egg , Salt 
 Egg , Pepper 
 Egg , Butter 
 Egg , Butter 
 Egg , Onion 
 Egg , Swede 
 Egg , Beef Brisket 
 Egg , Eggs 
 Egg , Salt 
 Egg , Pepper 
 Butter , Butter 
 Butter , Onion 
 Butter , Swede 
 Butter , Beef Brisket 
 Butter , Eggs 
 Butter , Salt 
 Butter , Pepper 
 Butter , Onion 
 Butter , Swede 
 Butter , Beef Brisket 
 Butter , Eggs 
